base_id,condition,hop_depth,error_type,final_correct,final_absurd,max_probe_score,mean_probe_score,fired_at_least_once,n_interventions
4hop_compound_interest_0011,branch_and_pick,4,wrong_operator,False,False,0.9999999999490748,0.7499982779924348,True,3
2hop_rate_distance_0047,baseline,2,wrong_unit,False,False,0.9999983062566636,0.5017622253662252,True,0
2hop_rate_distance_0047,reprompt,2,wrong_unit,False,False,0.9999983062566636,0.5017622253662252,True,1
2hop_rate_distance_0047,replace_prior,2,wrong_unit,False,False,0.0073755040744889,0.0054508242751379,False,1
2hop_rate_distance_0047,branch_and_pick,2,wrong_unit,False,False,0.9999999961654014,0.5017630703205941,True,1
planning_budget_0019,baseline,4,constraint_violation,False,False,0.9996861846310624,0.6248839655730085,True,0
planning_budget_0019,reprompt,4,constraint_violation,False,False,0.9996861846310624,0.6248839655730085,True,2
planning_budget_0019,replace_prior,4,constraint_violation,False,False,0.5017739416140564,0.2773133143117825,False,1
planning_budget_0019,branch_and_pick,4,constraint_violation,False,False,0.9992372406292316,0.6232935586334611,True,2
4hop_multi_stage_geometry_4_0000,baseline,4,off_by_one,False,False,0.9999992580892294,0.97268202157748,True,0
4hop_multi_stage_geometry_4_0000,reprompt,4,off_by_one,False,False,0.9999992580892294,0.97268202157748,True,3
4hop_multi_stage_geometry_4_0000,replace_prior,4,off_by_one,False,False,0.9999876934209396,0.953646538454245,True,3
4hop_multi_stage_geometry_4_0000,branch_and_pick,4,off_by_one,False,False,0.9999999716037784,0.9726807201663406,True,3
3hop_compound_rate_0022,baseline,3,wrong_unit,False,False,0.9999769833199466,0.6746550973988784,True,0
3hop_compound_rate_0022,reprompt,3,wrong_unit,False,False,0.9999769833199466,0.6746550973988784,True,2
3hop_compound_rate_0022,replace_prior,3,wrong_unit,False,False,0.7366530804616699,0.393092000522167,False,1
3hop_compound_rate_0022,branch_and_pick,3,wrong_unit,False,False,0.9999713699966746,0.6746487328991115,True,2
3hop_multi_stage_geometry_0009,baseline,3,wrong_percentage_base,False,False,0.99992699938771,0.9453710124826508,True,0
3hop_multi_stage_geometry_0009,reprompt,3,wrong_percentage_base,False,False,0.99992699938771,0.9453710124826508,True,2
3hop_multi_stage_geometry_0009,replace_prior,3,wrong_percentage_base,False,False,0.8496363843833268,0.6057613511004318,False,1
3hop_multi_stage_geometry_0009,branch_and_pick,3,wrong_percentage_base,False,False,0.996417585264218,0.9432622870443936,True,2
3hop_percentage_chain_0048,baseline,3,magnitude_error,False,True,0.999999999679804,0.666766904773472,True,0
3hop_percentage_chain_0048,reprompt,3,magnitude_error,False,False,0.999999999679804,0.666766904773472,True,2
3hop_percentage_chain_0048,replace_prior,3,magnitude_error,False,False,0.0015562832465494,0.0009981721549069,False,1
3hop_percentage_chain_0048,branch_and_pick,3,magnitude_error,False,False,0.9999999988831548,0.6667816193010978,True,2
2hop_arithmetic_0044,baseline,2,wrong_percentage_base,False,False,0.999999974697792,0.5037131371211993,True,0
2hop_arithmetic_0044,reprompt,2,wrong_percentage_base,False,False,0.999999974697792,0.5037131371211993,True,1
2hop_arithmetic_0044,replace_prior,2,wrong_percentage_base,False,False,0.1050821168521595,0.0562542081983831,False,1
2hop_arithmetic_0044,branch_and_pick,2,wrong_percentage_base,False,False,0.9999999999713756,0.5037131497579911,True,1
4hop_nested_fractions_0009,baseline,4,wrong_percentage_base,True,False,0.9999999944332838,0.7620863782705303,True,0
4hop_nested_fractions_0009,reprompt,4,wrong_percentage_base,False,False,0.9999999944332838,0.7620863782705303,True,3
4hop_nested_fractions_0009,replace_prior,4,wrong_percentage_base,False,False,0.9991079531559532,0.5654651602702551,True,3
4hop_nested_fractions_0009,branch_and_pick,4,wrong_percentage_base,False,False,0.9999999830144792,0.762064900933819,True,3
2hop_counting_0007,baseline,2,wrong_unit,False,False,0.9987074238967522,0.5092065558839566,True,0
2hop_counting_0007,reprompt,2,wrong_unit,False,False,0.9987074238967522,0.5092065558839566,True,1
2hop_counting_0007,replace_prior,2,wrong_unit,False,False,0.9968496253043324,0.5082776565877468,True,1
2hop_counting_0007,branch_and_pick,2,wrong_unit,False,False,0.999767101389086,0.5097363946301235,True,1
3hop_percentage_chain_0002,baseline,3,wrong_unit,True,False,0.9999995217160982,0.6667106991838264,True,0
3hop_percentage_chain_0002,reprompt,3,wrong_unit,False,False,0.9999995217160982,0.6667106991838264,True,2
3hop_percentage_chain_0002,replace_prior,3,wrong_unit,False,False,0.0032243245047227,0.0018222828677525,False,1
3hop_percentage_chain_0002,branch_and_pick,3,wrong_unit,False,False,0.999998837183502,0.6667215070167977,True,2
3hop_percentage_chain_0022,baseline,3,wrong_unit,False,False,0.9999998728070504,0.6668372454771451,True,0
3hop_percentage_chain_0022,reprompt,3,wrong_unit,False,False,0.9999998728070504,0.6668372454771451,True,2
3hop_percentage_chain_0022,replace_prior,3,wrong_unit,False,False,0.015884112895394,0.0091575279122306,False,1
3hop_percentage_chain_0022,branch_and_pick,3,wrong_unit,False,False,0.999999815286944,0.6668422446452901,True,2
4hop_nested_fractions_0018,baseline,4,magnitude_error,False,False,0.9999999977815172,0.7752101548425763,True,0
4hop_nested_fractions_0018,reprompt,4,magnitude_error,False,False,0.9999999977815172,0.7752101548425763,True,3
4hop_nested_fractions_0018,replace_prior,4,magnitude_error,False,False,0.985267077609905,0.4459434733675446,True,3
4hop_nested_fractions_0018,branch_and_pick,4,magnitude_error,False,False,0.9999999903925382,0.7751580662371641,True,3
3hop_compound_rate_0043,baseline,3,magnitude_error,False,False,0.999959137868622,0.6691885496238986,True,0
3hop_compound_rate_0043,reprompt,3,magnitude_error,False,False,0.999959137868622,0.6691885496238986,True,2
3hop_compound_rate_0043,replace_prior,3,magnitude_error,False,False,0.6783814177022626,0.3943568406735294,False,1
3hop_compound_rate_0043,branch_and_pick,3,magnitude_error,False,False,0.9999049930801592,0.6689973980495201,True,2
2hop_counting_0029,baseline,2,wrong_percentage_base,False,False,0.9946699225758212,0.4996159177709178,True,0
2hop_counting_0029,reprompt,2,wrong_percentage_base,False,False,0.9946699225758212,0.4996159177709178,True,1
2hop_counting_0029,replace_prior,2,wrong_percentage_base,True,True,0.0167206125855386,0.0106412627757765,False,1
2hop_counting_0029,branch_and_pick,2,wrong_percentage_base,False,False,0.9986104496740482,0.5015861813200313,True,1
2hop_percentage_0012,baseline,2,wrong_unit,False,False,0.9999993112638766,0.5394211913717489,True,0
2hop_percentage_0012,reprompt,2,wrong_unit,False,False,0.9999993112638766,0.5394211913717489,True,1
2hop_percentage_0012,replace_prior,2,wrong_unit,False,False,0.1603584038861888,0.119600737682905,False,1
2hop_percentage_0012,branch_and_pick,2,wrong_unit,False,False,0.9999974943618088,0.539420282920715,True,1
2hop_arithmetic_0040,baseline,2,off_by_one,False,False,0.9851022720584092,0.849751733968082,True,0
2hop_arithmetic_0040,reprompt,2,off_by_one,False,False,0.9851022720584092,0.849751733968082,True,1
2hop_arithmetic_0040,replace_prior,2,off_by_one,False,False,0.9942131510884036,0.854307173483079,True,1
2hop_arithmetic_0040,branch_and_pick,2,off_by_one,False,False,0.9772625257466632,0.845831860812209,True,1
3hop_percentage_chain_0028,baseline,3,magnitude_error,False,False,0.9999998320391952,0.6667559752545174,True,0
3hop_percentage_chain_0028,reprompt,3,magnitude_error,False,False,0.9999998320391952,0.6667559752545174,True,2
3hop_percentage_chain_0028,replace_prior,3,magnitude_error,False,False,0.0067757158694061,0.0043928436044414,False,1
3hop_percentage_chain_0028,branch_and_pick,3,magnitude_error,False,True,0.9999999381057058,0.6667687957024219,True,2
2hop_fractions_0029,baseline,2,wrong_percentage_base,False,False,0.9999995846237816,0.500246564955695,True,0
2hop_fractions_0029,reprompt,2,wrong_percentage_base,False,False,0.9999995846237816,0.500246564955695,True,1
2hop_fractions_0029,replace_prior,2,wrong_percentage_base,False,True,0.0014225318728476,0.0009580385802279,False,1
2hop_fractions_0029,branch_and_pick,2,wrong_percentage_base,False,False,0.999999993884813,0.5002467695862106,True,1
2hop_percentage_0004,baseline,2,wrong_percentage_base,False,False,0.8376501609305765,0.4250515687162263,False,0
2hop_percentage_0004,reprompt,2,wrong_percentage_base,False,False,0.8376501609305765,0.4250515687162263,False,0
2hop_percentage_0004,replace_prior,2,wrong_percentage_base,False,False,0.8376501609305765,0.4250515687162263,False,0
2hop_percentage_0004,branch_and_pick,2,wrong_percentage_base,False,False,0.8376501609305765,0.4250515687162263,False,0
3hop_multi_stage_geometry_0025,baseline,3,off_by_one,False,False,0.9999314825590014,0.9014949764780154,True,0
3hop_multi_stage_geometry_0025,reprompt,3,off_by_one,False,False,0.9999314825590014,0.9014949764780154,True,2
3hop_multi_stage_geometry_0025,replace_prior,3,off_by_one,False,True,0.8035365812585696,0.5269890470994533,False,1
3hop_multi_stage_geometry_0025,branch_and_pick,3,off_by_one,False,False,0.9995347137867108,0.8989257188158145,True,2
2hop_fractions_0009,baseline,2,wrong_percentage_base,False,False,0.999999965206526,0.5004210421412736,True,0
2hop_fractions_0009,reprompt,2,wrong_percentage_base,False,False,0.999999965206526,0.5004210421412736,True,1
2hop_fractions_0009,replace_prior,2,wrong_percentage_base,False,False,0.0019611397501088,0.001401629413065,False,1
2hop_fractions_0009,branch_and_pick,2,wrong_percentage_base,False,False,0.999999981318044,0.5004210501970325,True,1
2hop_rate_distance_0026,baseline,2,wrong_operator,False,False,0.9999998649115388,0.5025361905578438,True,0
2hop_rate_distance_0026,reprompt,2,wrong_operator,False,False,0.9999998649115388,0.5025361905578438,True,1
2hop_rate_distance_0026,replace_prior,2,wrong_operator,True,False,0.0050725162041488,0.0034125111028526,False,1
2hop_rate_distance_0026,branch_and_pick,2,wrong_operator,False,False,0.9999999302624412,0.502536223233295,True,1
planning_budget_0018,baseline,4,constraint_violation,False,False,0.9996861846310624,0.6248839655730085,True,0
planning_budget_0018,reprompt,4,constraint_violation,False,False,0.9996861846310624,0.6248839655730085,True,2
planning_budget_0018,replace_prior,4,constraint_violation,False,False,0.5017739416140564,0.2773133143117825,False,1
planning_budget_0018,branch_and_pick,4,constraint_violation,False,False,0.9997315068331488,0.6205254880221776,True,2
4hop_multi_stage_allocation_0020,baseline,4,off_by_one,False,False,0.9999995837192036,0.7500573477851877,True,0
4hop_multi_stage_allocation_0020,reprompt,4,off_by_one,False,False,0.9999995837192036,0.7500573477851877,True,3
4hop_multi_stage_allocation_0020,replace_prior,4,off_by_one,False,False,0.0192684008129281,0.0121270213307084,False,1
4hop_multi_stage_allocation_0020,branch_and_pick,4,off_by_one,False,False,0.9999990072674426,0.7502584777458794,True,3
3hop_multi_stage_geometry_0000,baseline,3,off_by_one,False,False,0.9805534802771522,0.9076917030612516,True,0
3hop_multi_stage_geometry_0000,reprompt,3,off_by_one,False,False,0.9805534802771522,0.9076917030612516,True,1
3hop_multi_stage_geometry_0000,replace_prior,3,off_by_one,False,False,0.982662982167264,0.9083948703579556,True,1
3hop_multi_stage_geometry_0000,branch_and_pick,3,off_by_one,False,False,0.9898173569221954,0.9107796619429326,True,1
2hop_rate_distance_0011,baseline,2,wrong_operator,False,False,0.9999996862862204,0.5035122811005073,True,0
2hop_rate_distance_0011,reprompt,2,wrong_operator,False,False,0.9999996862862204,0.5035122811005073,True,1
2hop_rate_distance_0011,replace_prior,2,wrong_operator,False,False,0.0070248759147941,0.0059668155549408,False,1
2hop_rate_distance_0011,branch_and_pick,2,wrong_operator,False,False,0.9999999963892752,0.5035124361520347,True,1
2hop_percentage_0000,baseline,2,off_by_one,False,False,0.9999993462042523,0.5129188743446512,True,0
2hop_percentage_0000,reprompt,2,off_by_one,False,False,0.9999993462042523,0.5129188743446512,True,1
2hop_percentage_0000,replace_prior,2,off_by_one,False,False,0.1369383240281796,0.0813883632566147,False,1
2hop_percentage_0000,branch_and_pick,2,off_by_one,False,False,0.9999994582501976,0.5129189303676238,True,1
2hop_arithmetic_0034,baseline,2,wrong_percentage_base,False,False,0.999999996546485,0.6968010113343084,True,0
2hop_arithmetic_0034,reprompt,2,wrong_percentage_base,False,False,0.999999996546485,0.6968010113343084,True,1
2hop_arithmetic_0034,replace_prior,2,wrong_percentage_base,False,False,0.558832669082249,0.4762173476021903,False,1
2hop_arithmetic_0034,branch_and_pick,2,wrong_percentage_base,False,False,0.9999999999838416,0.6968010130529867,True,1
3hop_percentage_chain_0006,baseline,3,wrong_operator,False,False,0.9999999981181108,0.6667635321866395,True,0
3hop_percentage_chain_0006,reprompt,3,wrong_operator,False,False,0.9999999981181108,0.6667635321866395,True,2
3hop_percentage_chain_0006,replace_prior,3,wrong_operator,False,False,0.0080821685950765,0.0044459884049816,False,1
3hop_percentage_chain_0006,branch_and_pick,3,wrong_operator,False,False,0.9999999983426032,0.6667765965555729,True,2
2hop_fractions_0048,baseline,2,magnitude_error,False,False,0.999999922946366,0.5003608540789937,True,0
2hop_fractions_0048,reprompt,2,magnitude_error,False,False,0.999999922946366,0.5003608540789937,True,1
2hop_fractions_0048,replace_prior,2,magnitude_error,False,True,0.0018036935454012,0.0012627393785112,False,1
2hop_fractions_0048,branch_and_pick,2,magnitude_error,False,False,0.9999999995437904,0.5003608923777058,True,1
4hop_compound_interest_0002,baseline,4,wrong_unit,False,False,0.9999999999811856,0.7499768795292159,True,0
4hop_compound_interest_0002,reprompt,4,wrong_unit,False,False,0.9999999999811856,0.7499768795292159,True,3
4hop_compound_interest_0002,replace_prior,4,wrong_unit,False,False,0.5729790009585638,0.1795360246134736,False,1
4hop_compound_interest_0002,branch_and_pick,4,wrong_unit,False,False,0.9999999998867192,0.7498296822131285,True,3
4hop_multi_stage_allocation_0006,baseline,4,wrong_operator,False,False,0.9999999973988944,0.7516697709093807,True,0
4hop_multi_stage_allocation_0006,reprompt,4,wrong_operator,False,False,0.9999999973988944,0.7516697709093807,True,3
4hop_multi_stage_allocation_0006,replace_prior,4,wrong_operator,False,False,0.0114590334352325,0.0060611413752366,False,1
4hop_multi_stage_allocation_0006,branch_and_pick,4,wrong_operator,False,False,0.9999999885309124,0.7517422277429571,True,3
3hop_percentage_chain_0020,baseline,3,off_by_one,False,True,0.999997661666094,0.6459934006871405,True,0
3hop_percentage_chain_0020,reprompt,3,off_by_one,False,False,0.999997661666094,0.6459934006871405,True,1
3hop_percentage_chain_0020,replace_prior,3,off_by_one,False,False,0.9997279946838245,0.6459035116930507,True,1
3hop_percentage_chain_0020,branch_and_pick,3,off_by_one,False,True,0.9999987289938852,0.6459937564630709,True,1
3hop_compound_rate_0026,baseline,3,wrong_operator,False,False,0.6950856447151376,0.3860197559846561,False,0
3hop_compound_rate_0026,reprompt,3,wrong_operator,False,False,0.6950856447151376,0.3860197559846561,False,0
3hop_compound_rate_0026,replace_prior,3,wrong_operator,False,False,0.6950856447151376,0.3860197559846561,False,0
3hop_compound_rate_0026,branch_and_pick,3,wrong_operator,False,False,0.6950856447151376,0.3860197559846561,False,0
2hop_percentage_0031,baseline,2,wrong_operator,False,False,0.999999905882611,0.5152408487433111,True,0
2hop_percentage_0031,reprompt,2,wrong_operator,False,False,0.999999905882611,0.5152408487433111,True,1
2hop_percentage_0031,replace_prior,2,wrong_operator,False,False,0.350375197942198,0.1904284947731046,False,1
2hop_percentage_0031,branch_and_pick,2,wrong_operator,False,False,0.9999999579259766,0.5152408747649939,True,1
2hop_rate_distance_0035,baseline,2,off_by_one,True,False,0.0277688320433757,0.0174843510734144,False,0
2hop_rate_distance_0035,reprompt,2,off_by_one,True,False,0.0277688320433757,0.0174843510734144,False,0
2hop_rate_distance_0035,replace_prior,2,off_by_one,True,False,0.0277688320433757,0.0174843510734144,False,0
2hop_rate_distance_0035,branch_and_pick,2,off_by_one,True,False,0.0277688320433757,0.0174843510734144,False,0
2hop_rate_distance_0003,baseline,2,magnitude_error,False,False,0.7771162894680949,0.4490525708213408,False,0
2hop_rate_distance_0003,reprompt,2,magnitude_error,False,False,0.7771162894680949,0.4490525708213408,False,0
2hop_rate_distance_0003,replace_prior,2,magnitude_error,False,False,0.7771162894680949,0.4490525708213408,False,0
2hop_rate_distance_0003,branch_and_pick,2,magnitude_error,False,False,0.7771162894680949,0.4490525708213408,False,0
3hop_percentage_chain_0030,baseline,3,off_by_one,False,True,0.9999999623162108,0.6669885300760822,True,0
3hop_percentage_chain_0030,reprompt,3,off_by_one,False,False,0.9999999623162108,0.6669885300760822,True,2
3hop_percentage_chain_0030,replace_prior,3,off_by_one,False,False,0.2029026160979136,0.1024648685776555,False,1
3hop_percentage_chain_0030,branch_and_pick,3,off_by_one,False,False,0.999999963338572,0.6670960585597167,True,2
3hop_multi_stage_geometry_0022,baseline,3,wrong_unit,False,False,0.9998347820166246,0.8662901178513053,True,0
3hop_multi_stage_geometry_0022,reprompt,3,wrong_unit,False,False,0.9998347820166246,0.8662901178513053,True,2
3hop_multi_stage_geometry_0022,replace_prior,3,wrong_unit,False,False,0.6089669514203093,0.3634721514319872,False,1
3hop_multi_stage_geometry_0022,branch_and_pick,3,wrong_unit,False,False,0.9992016768664064,0.8639681519495729,True,2
2hop_arithmetic_0000,baseline,2,off_by_one,False,False,0.0045135047881274,0.0025023370309233,False,0
2hop_arithmetic_0000,reprompt,2,off_by_one,False,False,0.0045135047881274,0.0025023370309233,False,0
2hop_arithmetic_0000,replace_prior,2,off_by_one,False,False,0.0045135047881274,0.0025023370309233,False,0
2hop_arithmetic_0000,branch_and_pick,2,off_by_one,False,False,0.0045135047881274,0.0025023370309233,False,0
4hop_compound_interest_0013,baseline,4,magnitude_error,False,False,0.9999999506051483,0.7499543488249343,True,0
4hop_compound_interest_0013,reprompt,4,magnitude_error,False,False,0.9999999506051483,0.7499543488249343,True,3
4hop_compound_interest_0013,replace_prior,4,magnitude_error,False,False,0.001972098333195,0.0007050989145531,False,1
4hop_compound_interest_0013,branch_and_pick,4,magnitude_error,False,False,0.9999997219362852,0.7495031813072672,True,3
4hop_compound_interest_0012,baseline,4,wrong_unit,False,False,0.999999999925594,0.7499660419756826,True,0
4hop_compound_interest_0012,reprompt,4,wrong_unit,False,False,0.999999999925594,0.7499660419756826,True,3
4hop_compound_interest_0012,replace_prior,4,wrong_unit,False,False,0.9999998156066224,0.7487501952989101,True,3
4hop_compound_interest_0012,branch_and_pick,4,wrong_unit,False,False,0.999999999448424,0.7499802325373679,True,3
3hop_compound_rate_0027,baseline,3,wrong_unit,False,False,0.9991709705351642,0.665478659607646,True,0
3hop_compound_rate_0027,reprompt,3,wrong_unit,False,False,0.9991709705351642,0.665478659607646,True,2
3hop_compound_rate_0027,replace_prior,3,wrong_unit,False,False,0.4476414949818394,0.1529836027869437,False,1
3hop_compound_rate_0027,branch_and_pick,3,wrong_unit,False,False,0.9995429799105536,0.6654689641196503,True,2
4hop_multi_stage_geometry_4_0007,baseline,4,wrong_unit,False,False,0.990476525410185,0.9098291848139904,True,0
4hop_multi_stage_geometry_4_0007,reprompt,4,wrong_unit,False,False,0.990476525410185,0.9098291848139904,True,2
4hop_multi_stage_geometry_4_0007,replace_prior,4,wrong_unit,False,False,0.9967809777548104,0.8960944532169138,True,2
4hop_multi_stage_geometry_4_0007,branch_and_pick,4,wrong_unit,False,False,0.9857759662552028,0.9047926451236724,True,2
2hop_percentage_0041,baseline,2,wrong_operator,False,False,0.99999997105322,0.5372188899430017,True,0
2hop_percentage_0041,reprompt,2,wrong_operator,False,False,0.99999997105322,0.5372188899430017,True,1
2hop_percentage_0041,replace_prior,2,wrong_operator,False,False,0.4278203881221908,0.2511290984774872,False,1
2hop_percentage_0041,branch_and_pick,2,wrong_operator,False,False,0.9999999989548384,0.537218903893811,True,1
3hop_compound_rate_0037,baseline,3,wrong_unit,False,False,0.9995883440375812,0.6672526761532427,True,0
3hop_compound_rate_0037,reprompt,3,wrong_unit,False,False,0.9995883440375812,0.6672526761532427,True,2
3hop_compound_rate_0037,replace_prior,3,wrong_unit,False,False,0.5897782012041426,0.3554707957647704,False,1
3hop_compound_rate_0037,branch_and_pick,3,wrong_unit,False,False,0.9994385147221096,0.6671675349019308,True,2
planning_budget_0003,baseline,4,constraint_violation,False,False,0.9996861846310624,0.6248839655730085,True,0
planning_budget_0003,reprompt,4,constraint_violation,False,False,0.9996861846310624,0.6248839655730085,True,2
planning_budget_0003,replace_prior,4,constraint_violation,False,False,0.5017739416140564,0.2773133143117825,False,1
planning_budget_0003,branch_and_pick,4,constraint_violation,False,False,0.9994625943180672,0.6218524626393362,True,2
2hop_arithmetic_0046,baseline,2,wrong_operator,False,False,0.9999999909869918,0.766015566106828,True,0
2hop_arithmetic_0046,reprompt,2,wrong_operator,False,False,0.9999999909869918,0.766015566106828,True,1
2hop_arithmetic_0046,replace_prior,2,wrong_operator,False,False,0.9999245780792152,0.7659778596529396,True,1
2hop_arithmetic_0046,branch_and_pick,2,wrong_operator,False,False,0.9999999754897304,0.7660155583581973,True,1
3hop_compound_rate_0023,baseline,3,magnitude_error,False,False,0.99992995864441,0.6687160916371283,True,0
3hop_compound_rate_0023,reprompt,3,magnitude_error,False,False,0.99992995864441,0.6687160916371283,True,2
3hop_compound_rate_0023,replace_prior,3,magnitude_error,False,False,0.3539148113076411,0.2002846302683139,False,1
3hop_compound_rate_0023,branch_and_pick,3,magnitude_error,False,False,0.99984327831706,0.6680574278830614,True,2
4hop_multi_stage_allocation_0001,baseline,4,wrong_operator,False,False,0.9999999969797452,0.750750891003304,True,0
4hop_multi_stage_allocation_0001,reprompt,4,wrong_operator,False,False,0.9999999969797452,0.750750891003304,True,3
4hop_multi_stage_allocation_0001,replace_prior,4,wrong_operator,False,False,0.0295858259754615,0.0171115539145644,False,1
4hop_multi_stage_allocation_0001,branch_and_pick,4,wrong_operator,False,False,0.9999999928908576,0.7508089111521148,True,3
3hop_compound_rate_0004,baseline,3,wrong_percentage_base,False,False,0.9998750098087292,0.6669286822084163,True,0
3hop_compound_rate_0004,reprompt,3,wrong_percentage_base,False,False,0.9998750098087292,0.6669286822084163,True,2
3hop_compound_rate_0004,replace_prior,3,wrong_percentage_base,False,False,0.1467339381487448,0.0661418259351556,False,1
3hop_compound_rate_0004,branch_and_pick,3,wrong_percentage_base,False,False,0.9996921920621205,0.6667012372664524,True,2
3hop_multi_stage_geometry_0008,baseline,3,magnitude_error,False,False,0.9999955287269248,0.9685393540822228,True,0
3hop_multi_stage_geometry_0008,reprompt,3,magnitude_error,False,False,0.9999955287269248,0.9685393540822228,True,2
3hop_multi_stage_geometry_0008,replace_prior,3,magnitude_error,False,False,0.9403580206653794,0.681565778485289,False,1
3hop_multi_stage_geometry_0008,branch_and_pick,3,magnitude_error,False,False,0.9999475117152472,0.9684414705619102,True,2
2hop_counting_0013,baseline,2,magnitude_error,False,False,0.9999415532595096,0.5007948361072547,True,0
2hop_counting_0013,reprompt,2,magnitude_error,False,False,0.9999415532595096,0.5007948361072547,True,1
2hop_counting_0013,replace_prior,2,magnitude_error,False,False,0.0016481189549997,0.0012278584027951,False,1
2hop_counting_0013,branch_and_pick,2,magnitude_error,False,False,0.9999964104861292,0.5008222647205646,True,1
2hop_counting_0038,baseline,2,magnitude_error,False,False,0.9999516224150092,0.5107471261941932,True,0
2hop_counting_0038,reprompt,2,magnitude_error,False,False,0.9999516224150092,0.5107471261941932,True,1
2hop_counting_0038,replace_prior,2,magnitude_error,False,False,0.9947642060994224,0.5081534180363998,True,1
2hop_counting_0038,branch_and_pick,2,magnitude_error,False,False,0.9999923711465966,0.5107675005599868,True,1
2hop_fractions_0035,baseline,2,off_by_one,False,False,0.0073836919325461,0.0040466661909382,False,0
2hop_fractions_0035,reprompt,2,off_by_one,False,False,0.0073836919325461,0.0040466661909382,False,0
2hop_fractions_0035,replace_prior,2,off_by_one,False,False,0.0073836919325461,0.0040466661909382,False,0
2hop_fractions_0035,branch_and_pick,2,off_by_one,False,False,0.0073836919325461,0.0040466661909382,False,0
2hop_fractions_0020,baseline,2,off_by_one,False,False,0.014388133148058,0.0111987815292546,False,0
2hop_fractions_0020,reprompt,2,off_by_one,False,False,0.014388133148058,0.0111987815292546,False,0
2hop_fractions_0020,replace_prior,2,off_by_one,False,False,0.014388133148058,0.0111987815292546,False,0
2hop_fractions_0020,branch_and_pick,2,off_by_one,False,False,0.014388133148058,0.0111987815292546,False,0
4hop_multi_stage_geometry_4_0016,baseline,4,wrong_operator,True,False,0.9999999980044214,0.9877845676548114,True,0
4hop_multi_stage_geometry_4_0016,reprompt,4,wrong_operator,False,False,0.9999999980044214,0.9877845676548114,True,3
4hop_multi_stage_geometry_4_0016,replace_prior,4,wrong_operator,False,False,0.9999797856787076,0.9862926510546088,True,3
4hop_multi_stage_geometry_4_0016,branch_and_pick,4,wrong_operator,False,False,0.9999999996899172,0.9877845702400472,True,3
2hop_arithmetic_0018,baseline,2,magnitude_error,False,False,0.9991843406422276,0.5140848993116386,True,0
2hop_arithmetic_0018,reprompt,2,magnitude_error,False,False,0.9991843406422276,0.5140848993116386,True,1
2hop_arithmetic_0018,replace_prior,2,magnitude_error,True,True,0.1129524338571573,0.0709689459191035,False,1
2hop_arithmetic_0018,branch_and_pick,2,magnitude_error,False,False,0.9999231344595808,0.5144542962203152,True,1
3hop_multi_stage_geometry_0033,baseline,3,magnitude_error,False,False,0.999952282457637,0.9526950982610982,True,0
3hop_multi_stage_geometry_0033,reprompt,3,magnitude_error,False,False,0.999952282457637,0.9526950982610982,True,2
3hop_multi_stage_geometry_0033,replace_prior,3,magnitude_error,False,False,0.8756422746070338,0.6819487061501092,False,1
3hop_multi_stage_geometry_0033,branch_and_pick,3,magnitude_error,False,False,0.9995814976752446,0.9518970722242132,True,2
4hop_compound_interest_0010,baseline,4,off_by_one,False,False,0.9999999982586358,0.7498131130229254,True,0
4hop_compound_interest_0010,reprompt,4,off_by_one,False,False,0.9999999982586358,0.7498131130229254,True,3
4hop_compound_interest_0010,replace_prior,4,off_by_one,False,False,0.7826505776361723,0.2201370618244677,False,1
4hop_compound_interest_0010,branch_and_pick,4,off_by_one,False,False,0.999999988070062,0.7494914281503744,True,3
4hop_multi_stage_allocation_0019,baseline,4,wrong_percentage_base,False,False,0.999999988923238,0.7515347428984502,True,0
4hop_multi_stage_allocation_0019,reprompt,4,wrong_percentage_base,False,False,0.999999988923238,0.7515347428984502,True,3
4hop_multi_stage_allocation_0019,replace_prior,4,wrong_percentage_base,False,False,0.0546328618163737,0.0218517921595992,False,1
4hop_multi_stage_allocation_0019,branch_and_pick,4,wrong_percentage_base,False,False,0.999999972284626,0.7515560371377465,True,3
